# Omega_Matter_0 = 0.302   | Omega_Lambda_0 = 0.698   | Omega_K_0 = 0.0   | h = 1.0   |
# RA  DEC  CZ_obs  Mr  HaloID  logMHalo  NGal_H  FLAG  CZ_real  DIST_C  Vp_tot  Vp_tang  Morph  logMstar  r_mag  u_mag  FSMGR  Gal_Match_flag  u_r  mhi_mass  GroupID  Group_NGals  Group_Rproj  Group_CZdisp  Group_logMHalo  Group_Gal_Type
  213.217501      3.658032     3625.66606     -19.999         302303     14.081          46       0    3317.996766    1.79435361e-01     637.75706     558.63554        LT      9.640000    -19.978395    -18.770981      0.992439         ECO      1.207415    5.623416e+09              41         130      0.368195    706.910000     14.350           0
  213.519007      3.774893     2535.48344     -19.143         302303     14.081          46       0    3360.745982    7.01931666e-01    1216.10822     893.23062        ET      9.660000    -19.181215    -17.001423      0.060571         ECO      2.179792    2.951209e+08              42           1      0.000000      0.000000     11.428           1
  213.155237      3.205128     3296.68184     -19.646         302303     14.081          46       0    3382.414126    1.02066980e+00     305.29492     293.01018        LT      9.360000    -19.632843    -18.623177      1.214376         ECO      1.009666    8.128312e+09              41         130      0.368195    706.910000     14.350           0
  213.125393      4.319994     3223.69544     -21.255         302303     14.081          46       0    3312.741114    4.53531123e-01     311.56159     298.56572        LT     10.350000    -21.299212    -19.005470      0.238706         ECO      2.293741    1.862088e+09              41         130      0.368195    706.910000     14.350           0
  212.949100      3.578511     3730.42887     -19.046         302303     14.081          46       0    3330.002737    2.42162275e-01     499.08205     297.89563        LT     10.000000    -19.034201    -17.771664      0.835716         ECO      1.262537    3.548138e+09              41         130      0.368195    706.910000     14.350           0
  212.978252      3.755005     3073.36174     -19.215         302303     14.081          46       0    3282.652042    5.33513322e-01     640.96918     605.83748        LT     11.200000    -19.217566    -17.583424      0.324629         ECO      1.634142    2.344233e+09              41         130      0.368195    706.910000     14.350           0
  212.396817      3.577974     3380.95010     -20.435         302303     14.081          46       0    3357.469076    7.82002616e-01     703.65554     703.26365        LT      9.370000    -20.482819    -17.951073      0.077527         ECO      2.531746    1.288250e+09              41         130      0.368195    706.910000     14.350           0
  213.002505      4.111089     3093.25530     -20.782         302303     14.081          46       0    3279.147129    6.37742258e-01     408.24046     363.46183        LT     10.310000    -20.758884    -19.301613      0.694465         ECO      1.457272    4.265793e+09              41         130      0.368195    706.910000     14.350           0
  212.952630      3.791521     2987.89463     -19.492         302303     14.081          46       0    3323.107675    9.18673097e-02     666.92152     576.55575        LT     10.370000    -19.503666    -17.651352      0.165773         ECO      1.852314    1.023294e+09              41         130      0.368195    706.910000     14.350           0
  213.371120      3.548126     3402.94442     -21.069         302303     14.081          46       0    3349.578839    5.40238067e-01     265.17500     259.74968        LT     10.420000    -21.113766    -18.873276      0.369656         ECO      2.240490    1.230268e+09              41         130      0.368195    706.910000     14.350           0
  213.189216      3.594887     3886.08242     -19.889         302303     14.081          46       0    3316.161318    2.06002861e-01     874.08646     662.73455        LT      9.530000    -19.887486    -18.238430      2.311786         ECO      1.649055    2.041739e+09              41         130      0.368195    706.910000     14.350           0
  212.800750      4.384946     2599.40443     -20.878         302303     14.081          46       0    3349.398981    6.80852780e-01     831.49107     359.00635        ET      9.910000    -20.923935    -18.490734      0.124333         ECO      2.433201    1.621813e+09              43           1      0.000000      0.000000     12.076           1
  213.302739      3.279748     3320.81580     -20.752         302303     14.081          46       0    3365.313540    8.03510718e-01     741.22180     739.88493        ET     10.230000    -20.915522    -18.425388      0.449993         ECO      2.490133    2.238722e+09              41         130      0.368195    706.910000     14.350           0
  212.620185      3.525804     3650.17301     -18.972         302303     14.081          46       0    3346.980115    5.69242269e-01     760.13613     697.05164        LT      9.420000    -18.955919    -17.753822      1.365077         ECO      1.202097    3.715354e+09              41         130      0.368195    706.910000     14.350           0
  212.745079      3.785579     3921.73390     -20.975         302303     14.081          46       0    3313.987711    2.63713570e-01     909.67316     676.86766        LT     10.370000    -19.758850    -18.511147      4.117608         ECO      1.247704    5.370318e+09              41         130      0.368195    706.910000     14.350           0
  213.066021      3.710500     2556.20481     -21.412         302303     14.081          46       0    3322.282680    7.63666033e-02    1313.08695    1066.45302        LT      9.330000    -21.480314    -19.066467      0.286910         ECO      2.413847    2.570393e+09              41         130      0.368195    706.910000     14.350           0
  214.066437      3.603919     3144.76159     -20.403         302303     14.081          46       0    3327.750889    8.63124243e-01     466.14721     428.72852        LT      9.350000    -20.395529    -18.946880      0.397494         ECO      1.448648    9.772367e+09              44           2      0.091691    222.560000     12.016           1
  213.629176      4.662983     3131.05782     -20.435         302303     14.081          46       0    3289.246327    9.66241427e-01     899.71448     885.69890        LT      9.520000    -20.482819    -17.951073      0.077527         ECO      2.531746    1.288250e+09              45           1      0.000000      0.000000     11.909           1
  212.753309      4.046868     3620.10772     -20.435         302303     14.081          46       0    3288.389521    5.51258842e-01     596.42767     495.67026        LT      9.580000    -20.482819    -17.951073      0.077527         ECO      2.531746    1.288250e+09              41         130      0.368195    706.910000     14.350           0
  213.048391      3.790615     3344.40410     -22.965         302303     14.081          46       1    3319.828718    0.00000000e+00     233.94077     232.64637        ET     11.384151    -22.972170    -20.829350      0.012845         ECO      2.142820    1.122018e+10              41         130      0.368195    706.910000     14.350           0
  212.579208      3.564095     3576.30080     -22.255         302303     14.081          46       0    3332.490521    4.67404214e-01     920.62669     887.75562        LT     10.140000    -22.249254    -20.144825      0.102084         ECO      2.104429    1.174900e+10              41         130      0.368195    706.910000     14.350           0
  213.055016      3.882379     3328.33069     -20.070         302303     14.081          46       0    3311.565118    1.40133549e-01     231.57037     230.96266        LT      9.730000    -20.083624    -18.582172      1.572626         ECO      1.501451    3.548135e+09              41         130      0.368195    706.910000     14.350           0
  212.831241      3.834313     3114.30048     -20.469         302303     14.081          46       0    3342.299752    3.68961331e-01     449.11514     386.93765        LT      9.520000    -20.465420    -18.662018      0.297572         ECO      1.803402    3.090297e+09              41         130      0.368195    706.910000     14.350           0
  213.257948      3.757349     2995.37630     -21.004         302303     14.081          46       0    3257.232352    9.08440572e-01     311.31843     168.37630        ET      9.770000    -21.065977    -18.842827      0.166512         ECO      2.223150    1.479108e+09              41         130      0.368195    706.910000     14.350           0
  213.163293      3.683883     3605.77019     -20.656         302303     14.081          46       0    3348.726997    4.31732586e-01    1082.00919    1051.03411        LT      9.200000    -20.679756    -18.584560      0.140766         ECO      2.095196    8.912519e+08              41         130      0.368195    706.910000     14.350           0
  212.938830      3.793969     2824.25655     -21.069         302303     14.081          46       0    3332.024389    1.95959019e-01     609.88699     337.83718        LT     10.060000    -21.113766    -18.873276      0.369656         ECO      2.240490    1.230268e+09              41         130      0.368195    706.910000     14.350           0
  213.008956      3.900747     3236.64586     -20.910         302303     14.081          46       0    3301.268943    2.81443475e-01     509.13560     505.01774        LT      9.550000    -20.951862    -18.645340      0.134627         ECO      2.306522    1.621813e+09              41         130      0.368195    706.910000     14.350           0
  213.134658      3.637072     3514.68918     -20.469         302303     14.081          46       0    3346.696915    4.09711044e-01     194.38722      97.80076        LT      9.220000    -20.465420    -18.662018      0.297572         ECO      1.803402    3.090297e+09              41         130      0.368195    706.910000     14.350           0
  211.554839      4.012617     3692.92645     -19.963         302303     14.081          46       0    3328.884821    1.25489836e+00     562.39600     428.67582        LT      9.780000    -20.019869    -17.694603      0.328844         ECO      2.325266    5.623409e+08              39           3      0.136103    189.340000     12.195           0
  213.785923      3.382526     3462.98370     -19.293         302303     14.081          46       0    3324.910549    7.00694190e-01     885.36950     874.53700        LT      9.700000    -19.333879    -17.053688      0.114710         ECO      2.280191    3.388445e+08              44           2      0.091691    222.560000     12.016           0
  212.587565      4.499676     3732.96845     -20.337         302303     14.081          46       0    3297.364249    7.66791272e-01     530.12602     302.13006        LT      9.710000    -20.316938    -19.078243      1.560939         ECO      1.238695    5.888431e+09              41         130      0.368195    706.910000     14.350           0
  213.157399      3.493062     3690.92028     -20.782         302303     14.081          46       0    3339.627228    3.85574145e-01    1021.75013     959.46157        LT      9.670000    -20.758884    -19.301613      0.694465         ECO      1.457272    4.265793e+09              41         130      0.368195    706.910000     14.350           0
  212.934189      3.608929     2983.94174     -19.689         302303     14.081          46       0    3285.751191    5.16547135e-01     577.13902     491.93546        ET     10.580000    -19.730587    -17.621288      0.036679         ECO      2.109299    5.128611e+08              41         130      0.368195    706.910000     14.350           0
  213.124618      4.064396     3091.80880     -18.881         302303     14.081          46       0    3298.283382    3.86157618e-01     376.24477     314.52881        LT      9.140000    -18.868219    -17.741295      2.280949         ECO      1.126925    2.691540e+09              41         130      0.368195    706.910000     14.350           0
  212.915704      3.552013     3455.36032     -18.887         302303     14.081          46       0    3374.780791    8.15177399e-01     250.81542     237.51909        LT     10.760000    -18.937521    -17.564278      0.324854         ECO      1.373243    2.951211e+09              41         130      0.368195    706.910000     14.350           0
  212.504592      3.947736     3288.44058     -20.070         302303     14.081          46       0    3306.606652    5.03048939e-01     639.35541     639.09728        LT     10.270000    -20.083624    -18.582172      1.572626         ECO      1.501451    3.548135e+09              41         130      0.368195    706.910000     14.350           0
  212.734375      3.957506     3928.80573     -21.573         302303     14.081          46       0    3296.445862    4.43415478e-01     923.89671     673.57712        ET      9.830000    -21.613071    -19.268440      0.026372         ECO      2.344631    3.548133e+09              41         130      0.368195    706.910000     14.350           0
  212.574990      3.638640     3697.91082     -20.594         302303     14.081          46       0    3286.491684    6.26452367e-01     542.89282     354.21308        LT     10.070000    -20.613840    -18.854122      0.309441         ECO      1.759718    5.888438e+09              41         130      0.368195    706.910000     14.350           0
